po_number,supplier_id,supplier_name,part_number,expected_date,received_date,qty_ordered,qty_received,inbound_lead_time_days,discrepancy_qty,warehouse_id
PO10276,SUP-002,Supplier B,MN-5544,02-02-2025,09-02-2025,322,284,7,38,WH-01
PO10277,SUP-002,Supplier B,ZX-9910,14-03-2025,20-03-2025,175,151,6,24,WH-01
PO10278,SUP-003,Supplier C,CL-7781,03-08-2025,04-08-2025,62,43,1,19,WH-01
PO10279,SUP-003,Supplier C,AX-4312,04-08-2025,13-08-2025,117,108,9,9,WH-01
PO10280,SUP-003,Supplier C,ZX-9910,28-07-2024,31-07-2024,282,265,3,17,WH-01
PO10281,SUP-003,Supplier C,AX-4312,02-09-2025,06-09-2025,160,139,4,21,WH-01
PO10282,SUP-002,Supplier B,AX-4312,24-08-2025,26-08-2025,160,153,2,7,WH-01
PO10283,SUP-001,Supplier A,AX-4312,06-06-2025,14-06-2025,285,267,8,18,WH-01
PO10284,SUP-001,Supplier A,CL-7781,29-01-2025,08-02-2025,150,145,10,5,WH-01
PO10285,SUP-003,Supplier C,MN-5544,01-02-2026,05-02-2026,331,298,4,33,WH-01
PO10286,SUP-001,Supplier A,CL-7781,02-06-2024,13-06-2024,364,359,11,5,WH-01
PO10287,SUP-003,Supplier C,MN-5544,18-06-2024,23-06-2024,338,317,5,21,WH-01
PO10288,SUP-002,Supplier B,MN-5544,02-10-2024,07-10-2024,247,242,5,5,WH-01
PO10289,SUP-001,Supplier A,AX-4312,18-02-2026,25-02-2026,161,158,7,3,WH-01
PO10290,SUP-003,Supplier C,MN-5544,13-04-2024,24-04-2024,367,338,11,29,WH-01
PO10291,SUP-001,Supplier A,CL-7781,29-01-2026,06-02-2026,360,352,8,8,WH-01
PO10292,SUP-002,Supplier B,CL-7781,18-09-2024,25-09-2024,292,262,7,30,WH-01
PO10293,SUP-003,Supplier C,ZX-9910,06-02-2026,14-02-2026,278,243,8,35,WH-01
PO10294,SUP-001,Supplier A,CL-7781,11-01-2026,19-01-2026,272,267,8,5,WH-01
PO10295,SUP-002,Supplier B,BR-2208,20-04-2025,22-04-2025,269,259,2,10,WH-03
PO10296,SUP-001,Supplier A,AX-4312,11-07-2024,15-07-2024,384,379,4,5,WH-01
PO10297,SUP-002,Supplier B,BR-2208,03-12-2025,09-12-2025,143,106,6,37,WH-03
PO10298,SUP-003,Supplier C,CL-7781,26-02-2025,01-03-2025,111,110,3,1,WH-01
PO10299,SUP-003,Supplier C,ZX-9910,13-07-2025,24-07-2025,75,71,11,4,WH-01
PO10300,SUP-002,Supplier B,ZX-9910,05-06-2024,11-06-2024,167,164,6,3,WH-01
PO10301,SUP-003,Supplier C,CL-7781,18-12-2024,21-12-2024,261,229,3,32,WH-01
PO10302,SUP-003,Supplier C,ZX-9910,24-02-2025,28-02-2025,162,151,4,11,WH-01
PO10303,SUP-002,Supplier B,BR-2208,07-04-2025,08-04-2025,139,126,1,13,WH-03
PO10304,SUP-001,Supplier A,ZX-9910,17-04-2025,23-04-2025,342,332,6,10,WH-01
PO10305,SUP-001,Supplier A,MN-5544,28-10-2025,01-11-2025,382,380,4,2,WH-01
PO10306,SUP-003,Supplier C,ZX-9910,25-10-2025,26-10-2025,227,218,1,9,WH-01
PO10307,SUP-001,Supplier A,MN-5544,15-10-2024,20-10-2024,187,186,5,1,WH-01
PO10308,SUP-003,Supplier C,AX-4312,03-03-2024,11-03-2024,179,160,8,19,WH-01
PO10309,SUP-002,Supplier B,AX-4312,18-12-2024,19-12-2024,368,332,1,36,WH-01
PO10310,SUP-003,Supplier C,ZX-9910,30-08-2025,08-09-2025,322,314,9,8,WH-01
PO10311,SUP-001,Supplier A,MN-5544,29-04-2025,10-05-2025,87,53,11,34,WH-01
PO10312,SUP-001,Supplier A,MN-5544,05-10-2025,06-10-2025,118,105,1,13,WH-01
PO10313,SUP-003,Supplier C,BR-2208,28-03-2024,02-04-2024,186,153,5,33,WH-03
PO10314,SUP-003,Supplier C,BR-2208,03-12-2024,06-12-2024,84,84,3,0,WH-03
PO10315,SUP-001,Supplier A,BR-2208,09-03-2025,17-03-2025,369,348,8,21,WH-03
PO10316,SUP-001,Supplier A,BR-2208,12-08-2025,20-08-2025,316,280,8,36,WH-03
PO10317,SUP-002,Supplier B,ZX-9910,08-03-2025,11-03-2025,262,226,3,36,WH-01
PO10318,SUP-001,Supplier A,ZX-9910,30-10-2024,04-11-2024,388,375,5,13,WH-01
PO10319,SUP-003,Supplier C,AX-4312,09-11-2025,19-11-2025,111,108,10,3,WH-01
PO10320,SUP-002,Supplier B,AX-4312,02-07-2024,11-07-2024,286,262,9,24,WH-01
PO10321,SUP-001,Supplier A,ZX-9910,30-05-2024,01-06-2024,345,338,2,7,WH-01
PO10322,SUP-003,Supplier C,CL-7781,11-01-2026,18-01-2026,153,140,7,13,WH-01
PO10323,SUP-003,Supplier C,AX-4312,20-05-2025,23-05-2025,174,137,3,37,WH-01
PO10324,SUP-001,Supplier A,MN-5544,14-03-2024,15-03-2024,72,58,1,14,WH-01
PO10325,SUP-001,Supplier A,CL-7781,24-04-2024,25-04-2024,202,186,1,16,WH-01
PO10326,SUP-003,Supplier C,MN-5544,21-08-2024,22-08-2024,358,319,1,39,WH-01
PO10327,SUP-003,Supplier C,AX-4312,29-07-2025,06-08-2025,88,83,8,5,WH-02
PO10328,SUP-002,Supplier B,MN-5544,10-04-2025,16-04-2025,116,110,6,6,WH-02
PO10329,SUP-003,Supplier C,AX-4312,21-06-2024,24-06-2024,91,77,3,14,WH-01
PO10330,SUP-002,Supplier B,CL-7781,04-08-2025,05-08-2025,280,254,1,26,WH-01
PO10331,SUP-001,Supplier A,ZX-9910,22-12-2025,26-12-2025,206,169,4,37,WH-01
PO10332,SUP-002,Supplier B,BR-2208,17-07-2024,26-07-2024,146,110,9,36,WH-03
PO10333,SUP-002,Supplier B,CL-7781,07-10-2024,18-10-2024,338,335,11,3,WH-01
PO10334,SUP-002,Supplier B,AX-4312,02-07-2024,08-07-2024,371,362,6,9,WH-01
PO10335,SUP-002,Supplier B,AX-4312,24-09-2024,29-09-2024,172,163,5,9,WH-01
PO10336,SUP-003,Supplier C,ZX-9910,21-01-2025,22-01-2025,167,130,1,37,WH-01
PO10337,SUP-003,Supplier C,MN-5544,16-03-2024,20-03-2024,265,251,4,14,WH-01
PO10338,SUP-003,Supplier C,CL-7781,31-12-2025,08-01-2026,310,282,8,28,WH-01
PO10339,SUP-001,Supplier A,MN-5544,06-05-2025,10-05-2025,381,380,4,1,WH-01
PO10340,SUP-002,Supplier B,AX-4312,08-07-2024,19-07-2024,144,109,11,35,WH-01
PO10341,SUP-001,Supplier A,AX-4312,14-05-2024,18-05-2024,331,305,4,26,WH-01
PO10342,SUP-001,Supplier A,ZX-9910,14-10-2024,19-10-2024,197,187,5,10,WH-01
PO10343,SUP-002,Supplier B,CL-7781,03-09-2025,13-09-2025,87,82,10,5,WH-01
PO10344,SUP-002,Supplier B,AX-4312,23-01-2026,31-01-2026,72,47,8,25,WH-01
PO10345,SUP-003,Supplier C,ZX-9910,26-10-2025,06-11-2025,267,255,11,12,WH-01
PO10346,SUP-001,Supplier A,MN-5544,02-06-2024,10-06-2024,259,235,8,24,WH-01
PO10347,SUP-002,Supplier B,AX-4312,08-04-2024,09-04-2024,160,121,1,39,WH-01
PO10348,SUP-002,Supplier B,ZX-9910,12-06-2024,23-06-2024,373,369,11,4,WH-01
PO10349,SUP-003,Supplier C,CL-7781,05-10-2025,13-10-2025,342,335,8,7,WH-01
PO10350,SUP-001,Supplier A,BR-2208,04-11-2025,14-11-2025,141,111,10,30,WH-03
PO10351,SUP-002,Supplier B,MN-5544,21-07-2025,31-07-2025,100,72,10,28,WH-01
PO10352,SUP-001,Supplier A,BR-2208,28-07-2024,05-08-2024,346,325,8,21,WH-03
PO10353,SUP-001,Supplier A,MN-5544,20-09-2024,01-10-2024,306,270,11,36,WH-01
PO10354,SUP-003,Supplier C,MN-5544,23-02-2026,28-02-2026,395,360,5,35,WH-01
PO10355,SUP-002,Supplier B,CL-7781,24-09-2025,30-09-2025,362,362,6,0,WH-01
PO10356,SUP-001,Supplier A,AX-4312,23-06-2025,29-06-2025,104,65,6,39,WH-01
PO10357,SUP-002,Supplier B,AX-4312,11-01-2025,16-01-2025,358,350,5,8,WH-01
PO10358,SUP-003,Supplier C,BR-2208,08-02-2025,18-02-2025,362,337,10,25,WH-03
PO10359,SUP-001,Supplier A,MN-5544,11-06-2024,20-06-2024,340,316,9,24,WH-01
PO10360,SUP-002,Supplier B,AX-4312,03-06-2025,13-06-2025,124,87,10,37,WH-01
PO10361,SUP-002,Supplier B,BR-2208,13-01-2025,15-01-2025,259,233,2,26,WH-03
PO10362,SUP-001,Supplier A,AX-4312,06-03-2024,08-03-2024,396,380,2,16,WH-01
PO10363,SUP-001,Supplier A,AX-4312,16-04-2025,27-04-2025,300,277,11,23,WH-01
PO10364,SUP-002,Supplier B,CL-7781,05-07-2025,14-07-2025,229,224,9,5,WH-01
PO10365,SUP-001,Supplier A,CL-7781,28-09-2024,03-10-2024,393,361,5,32,WH-01
PO10366,SUP-002,Supplier B,AX-4312,06-04-2025,07-04-2025,334,313,1,21,WH-01
PO10367,SUP-003,Supplier C,BR-2208,16-03-2024,26-03-2024,205,185,10,20,WH-03
PO10368,SUP-001,Supplier A,ZX-9910,09-05-2024,10-05-2024,386,367,1,19,WH-01
PO10369,SUP-001,Supplier A,MN-5544,19-10-2024,28-10-2024,226,207,9,19,WH-01
PO10370,SUP-001,Supplier A,AX-4312,05-02-2026,11-02-2026,391,364,6,27,WH-01
PO10371,SUP-003,Supplier C,MN-5544,08-11-2024,16-11-2024,98,92,8,6,WH-01
PO10372,SUP-003,Supplier C,MN-5544,24-05-2025,25-05-2025,273,261,1,12,WH-01
PO10373,SUP-003,Supplier C,MN-5544,15-03-2025,22-03-2025,260,229,7,31,WH-01
PO10374,SUP-002,Supplier B,MN-5544,18-08-2025,19-08-2025,335,320,1,15,WH-01
PO10375,SUP-003,Supplier C,AX-4312,19-07-2025,27-07-2025,68,51,8,17,WH-01
PO10376,SUP-003,Supplier C,BR-2208,29-05-2025,30-05-2025,127,126,1,1,WH-03
PO10377,SUP-001,Supplier A,AX-4312,11-02-2025,17-02-2025,162,133,6,29,WH-01
PO10378,SUP-001,Supplier A,MN-5544,28-05-2024,03-06-2024,368,365,6,3,WH-01
PO10379,SUP-002,Supplier B,ZX-9910,21-05-2025,22-05-2025,313,285,1,28,WH-01
PO10380,SUP-002,Supplier B,AX-4312,28-02-2025,07-03-2025,180,149,7,31,WH-01
PO10381,SUP-002,Supplier B,ZX-9910,20-12-2024,30-12-2024,211,179,10,32,WH-01
PO10382,SUP-002,Supplier B,MN-5544,15-06-2025,22-06-2025,104,77,7,27,WH-01
PO10383,SUP-002,Supplier B,ZX-9910,11-06-2025,13-06-2025,398,391,2,7,WH-01
PO10384,SUP-001,Supplier A,AX-4312,25-12-2024,26-12-2024,362,360,1,2,WH-02
PO10385,SUP-003,Supplier C,ZX-9910,10-09-2024,18-09-2024,304,297,8,7,WH-02
PO10386,SUP-003,Supplier C,MN-5544,23-05-2025,29-05-2025,298,262,6,36,WH-01
PO10387,SUP-002,Supplier B,ZX-9910,07-06-2024,10-06-2024,100,68,3,32,WH-01
PO10388,SUP-003,Supplier C,MN-5544,16-12-2025,24-12-2025,340,309,8,31,WH-01
PO10389,SUP-002,Supplier B,MN-5544,24-04-2024,02-05-2024,127,96,8,31,WH-01
PO10390,SUP-003,Supplier C,MN-5544,06-10-2025,14-10-2025,351,336,8,15,WH-01
PO10391,SUP-002,Supplier B,BR-2208,26-12-2024,30-12-2024,214,194,4,20,WH-03
PO10392,SUP-003,Supplier C,CL-7781,17-07-2024,24-07-2024,56,47,7,9,WH-01
PO10393,SUP-002,Supplier B,BR-2208,25-02-2025,04-03-2025,210,188,7,22,WH-03
PO10394,SUP-001,Supplier A,AX-4312,01-01-2025,06-01-2025,196,178,5,18,WH-01
PO10395,SUP-002,Supplier B,AX-4312,14-08-2024,18-08-2024,334,317,4,17,WH-01
PO10396,SUP-002,Supplier B,BR-2208,19-07-2025,21-07-2025,352,348,2,4,WH-03
PO10397,SUP-001,Supplier A,CL-7781,04-12-2024,08-12-2024,60,59,4,1,WH-01
PO10398,SUP-001,Supplier A,ZX-9910,26-08-2025,29-08-2025,168,157,3,11,WH-01
PO10399,SUP-002,Supplier B,CL-7781,10-09-2024,14-09-2024,310,274,4,36,WH-01
PO10400,SUP-003,Supplier C,ZX-9910,16-11-2025,22-11-2025,305,276,6,29,WH-01
PO10401,SUP-003,Supplier C,BR-2208,17-04-2024,26-04-2024,275,241,9,34,WH-03
PO10402,SUP-001,Supplier A,CL-7781,04-06-2024,08-06-2024,391,368,4,23,WH-01
PO10403,SUP-003,Supplier C,MN-5544,09-09-2024,10-09-2024,251,222,1,29,WH-01
PO10404,SUP-001,Supplier A,MN-5544,14-11-2024,22-11-2024,108,86,8,22,WH-01
PO10405,SUP-003,Supplier C,BR-2208,25-07-2025,26-07-2025,164,148,1,16,WH-03
PO10406,SUP-001,Supplier A,ZX-9910,06-12-2025,15-12-2025,89,88,9,1,WH-01
PO10407,SUP-001,Supplier A,MN-5544,08-12-2025,17-12-2025,250,229,9,21,WH-01
PO10408,SUP-002,Supplier B,CL-7781,01-10-2025,12-10-2025,53,28,11,25,WH-01
PO10409,SUP-003,Supplier C,BR-2208,24-10-2024,03-11-2024,78,45,10,33,WH-03
PO10410,SUP-002,Supplier B,ZX-9910,24-01-2026,31-01-2026,342,332,7,10,WH-01
PO10411,SUP-003,Supplier C,ZX-9910,27-09-2025,03-10-2025,195,175,6,20,WH-01
PO10412,SUP-001,Supplier A,ZX-9910,03-06-2025,13-06-2025,90,53,10,37,WH-01
PO10413,SUP-001,Supplier A,BR-2208,21-12-2024,23-12-2024,66,30,2,36,WH-03
PO10414,SUP-001,Supplier A,CL-7781,27-08-2025,05-09-2025,125,103,9,22,WH-01
PO10415,SUP-001,Supplier A,ZX-9910,17-06-2024,22-06-2024,391,371,5,20,WH-01
PO10416,SUP-001,Supplier A,MN-5544,06-11-2024,17-11-2024,362,332,11,30,WH-01
PO10417,SUP-003,Supplier C,BR-2208,04-04-2024,10-04-2024,268,229,6,39,WH-03
PO10418,SUP-001,Supplier A,CL-7781,18-10-2024,20-10-2024,317,311,2,6,WH-01
PO10419,SUP-002,Supplier B,CL-7781,30-04-2024,10-05-2024,222,206,10,16,WH-01
PO10420,SUP-003,Supplier C,MN-5544,06-03-2025,16-03-2025,239,238,10,1,WH-01
PO10421,SUP-002,Supplier B,MN-5544,05-07-2024,11-07-2024,242,207,6,35,WH-01
PO10422,SUP-001,Supplier A,BR-2208,16-10-2025,19-10-2025,331,303,3,28,WH-03
PO10423,SUP-003,Supplier C,ZX-9910,10-02-2025,15-02-2025,316,277,5,39,WH-01
PO10424,SUP-001,Supplier A,BR-2208,23-08-2024,03-09-2024,213,175,11,38,WH-03
PO10425,SUP-003,Supplier C,ZX-9910,12-01-2026,20-01-2026,276,243,8,33,WH-01
PO10426,SUP-002,Supplier B,CL-7781,24-09-2025,01-10-2025,160,137,7,23,WH-01
PO10427,SUP-001,Supplier A,CL-7781,24-03-2025,30-03-2025,118,86,6,32,WH-01
PO10428,SUP-002,Supplier B,AX-4312,09-01-2026,19-01-2026,85,66,10,19,WH-01
PO10429,SUP-002,Supplier B,MN-5544,14-06-2025,17-06-2025,276,260,3,16,WH-01
PO10430,SUP-001,Supplier A,BR-2208,25-04-2025,06-05-2025,250,225,11,25,WH-03
PO10431,SUP-003,Supplier C,MN-5544,15-11-2024,17-11-2024,122,114,2,8,WH-01
PO10432,SUP-002,Supplier B,AX-4312,07-07-2025,15-07-2025,66,66,8,0,WH-01
PO10433,SUP-003,Supplier C,CL-7781,09-07-2025,18-07-2025,110,71,9,39,WH-01
PO10434,SUP-003,Supplier C,MN-5544,21-12-2024,31-12-2024,74,36,10,38,WH-01
PO10435,SUP-003,Supplier C,BR-2208,10-11-2024,13-11-2024,180,144,3,36,WH-03
PO10436,SUP-003,Supplier C,CL-7781,06-12-2025,09-12-2025,151,118,3,33,WH-01
PO10437,SUP-001,Supplier A,AX-4312,18-10-2025,21-10-2025,150,134,3,16,WH-01
PO10438,SUP-002,Supplier B,MN-5544,11-04-2024,21-04-2024,106,95,10,11,WH-01
PO10439,SUP-003,Supplier C,AX-4312,20-01-2025,28-01-2025,388,381,8,7,WH-01
PO10440,SUP-002,Supplier B,ZX-9910,29-04-2025,04-05-2025,130,108,5,22,WH-01
PO10441,SUP-003,Supplier C,AX-4312,09-07-2025,14-07-2025,247,240,5,7,WH-01
PO10442,SUP-002,Supplier B,MN-5544,17-03-2024,26-03-2024,138,127,9,11,WH-01
PO10443,SUP-002,Supplier B,MN-5544,09-10-2025,20-10-2025,75,44,11,31,WH-01
PO10444,SUP-002,Supplier B,BR-2208,15-10-2025,25-10-2025,65,59,10,6,WH-03
PO10445,SUP-001,Supplier A,AX-4312,19-04-2024,20-04-2024,331,311,1,20,WH-01
PO10446,SUP-001,Supplier A,BR-2208,13-02-2025,19-02-2025,299,293,6,6,WH-03
PO10447,SUP-003,Supplier C,BR-2208,24-03-2024,29-03-2024,56,48,5,8,WH-03
PO10448,SUP-001,Supplier A,BR-2208,03-08-2025,06-08-2025,225,218,3,7,WH-03
PO10449,SUP-001,Supplier A,MN-5544,19-09-2025,21-09-2025,364,342,2,22,WH-01
PO10450,SUP-002,Supplier B,BR-2208,21-09-2025,23-09-2025,272,243,2,29,WH-03
PO10451,SUP-003,Supplier C,MN-5544,20-04-2024,24-04-2024,152,136,4,16,WH-01
PO10452,SUP-001,Supplier A,MN-5544,06-02-2025,14-02-2025,157,124,8,33,WH-01
PO10453,SUP-002,Supplier B,BR-2208,10-12-2024,13-12-2024,342,303,3,39,WH-03
PO10454,SUP-001,Supplier A,BR-2208,08-03-2024,18-03-2024,232,210,10,22,WH-03
PO10455,SUP-001,Supplier A,AX-4312,18-04-2024,25-04-2024,64,61,7,3,WH-01
PO10456,SUP-001,Supplier A,MN-5544,17-09-2025,23-09-2025,259,227,6,32,WH-01
PO10457,SUP-003,Supplier C,MN-5544,13-10-2025,23-10-2025,157,156,10,1,WH-01
PO10458,SUP-003,Supplier C,BR-2208,15-12-2024,22-12-2024,276,243,7,33,WH-03
PO10459,SUP-003,Supplier C,BR-2208,26-10-2025,06-11-2025,296,284,11,12,WH-03
PO10460,SUP-002,Supplier B,BR-2208,20-01-2025,22-01-2025,145,111,2,34,WH-03
PO10461,SUP-002,Supplier B,BR-2208,21-10-2025,01-11-2025,88,60,11,28,WH-03
PO10462,SUP-001,Supplier A,ZX-9910,09-02-2026,10-02-2026,367,352,1,15,WH-01
PO10463,SUP-002,Supplier B,BR-2208,16-02-2025,24-02-2025,285,276,8,9,WH-03
PO10464,SUP-003,Supplier C,MN-5544,14-07-2024,23-07-2024,389,385,9,4,WH-01
PO10465,SUP-002,Supplier B,ZX-9910,16-04-2025,17-04-2025,226,224,1,2,WH-01
PO10466,SUP-001,Supplier A,AX-4312,02-12-2024,10-12-2024,207,204,8,3,WH-01
PO10467,SUP-003,Supplier C,ZX-9910,07-03-2024,09-03-2024,342,318,2,24,WH-01
PO10468,SUP-002,Supplier B,MN-5544,08-03-2024,09-03-2024,122,108,1,14,WH-01
PO10469,SUP-001,Supplier A,CL-7781,27-02-2025,28-02-2025,393,390,1,3,WH-01
PO10470,SUP-002,Supplier B,CL-7781,03-10-2025,14-10-2025,342,306,11,36,WH-01
PO10471,SUP-002,Supplier B,AX-4312,29-03-2025,09-04-2025,247,209,11,38,WH-01
PO10472,SUP-002,Supplier B,AX-4312,03-07-2024,11-07-2024,368,345,8,23,WH-01
PO10473,SUP-003,Supplier C,AX-4312,22-07-2025,02-08-2025,111,99,11,12,WH-02
PO10474,SUP-001,Supplier A,ZX-9910,09-06-2025,11-06-2025,202,196,2,6,WH-02
PO10475,SUP-002,Supplier B,ZX-9910,05-03-2025,09-03-2025,309,302,4,7,WH-01
PO10476,SUP-001,Supplier A,CL-7781,06-05-2024,10-05-2024,398,389,4,9,WH-01
PO10477,SUP-002,Supplier B,AX-4312,12-06-2024,23-06-2024,275,250,11,25,WH-01
PO10478,SUP-002,Supplier B,AX-4312,23-02-2026,04-03-2026,290,288,9,2,WH-01
PO10479,SUP-002,Supplier B,CL-7781,18-01-2026,26-01-2026,311,307,8,4,WH-01
PO10480,SUP-002,Supplier B,MN-5544,11-06-2025,16-06-2025,103,81,5,22,WH-01
PO10481,SUP-002,Supplier B,BR-2208,04-11-2025,05-11-2025,58,24,1,34,WH-03
PO10482,SUP-003,Supplier C,BR-2208,06-03-2024,10-03-2024,290,256,4,34,WH-03
PO10483,SUP-001,Supplier A,MN-5544,03-02-2025,05-02-2025,387,371,2,16,WH-01
PO10484,SUP-002,Supplier B,MN-5544,24-11-2024,02-12-2024,52,21,8,31,WH-01
PO10485,SUP-001,Supplier A,BR-2208,13-11-2024,16-11-2024,318,294,3,24,WH-03
PO10486,SUP-003,Supplier C,CL-7781,14-11-2025,23-11-2025,117,104,9,13,WH-01
PO10487,SUP-002,Supplier B,BR-2208,16-12-2025,21-12-2025,147,137,5,10,WH-03
PO10488,SUP-002,Supplier B,ZX-9910,27-08-2024,05-09-2024,372,345,9,27,WH-01
PO10489,SUP-001,Supplier A,BR-2208,15-05-2025,24-05-2025,244,220,9,24,WH-03
PO10490,SUP-001,Supplier A,CL-7781,23-04-2025,25-04-2025,381,373,2,8,WH-01
PO10491,SUP-002,Supplier B,MN-5544,23-09-2025,01-10-2025,74,70,8,4,WH-01
PO10492,SUP-003,Supplier C,CL-7781,01-04-2024,12-04-2024,275,252,11,23,WH-01
PO10493,SUP-001,Supplier A,AX-4312,22-11-2025,28-11-2025,377,373,6,4,WH-01
PO10494,SUP-003,Supplier C,CL-7781,10-02-2025,20-02-2025,86,74,10,12,WH-01
PO10495,SUP-002,Supplier B,MN-5544,24-12-2024,29-12-2024,130,91,5,39,WH-01
PO10496,SUP-002,Supplier B,BR-2208,27-08-2024,30-08-2024,235,233,3,2,WH-03
PO10497,SUP-003,Supplier C,MN-5544,27-01-2025,04-02-2025,89,56,8,33,WH-01
PO10498,SUP-002,Supplier B,AX-4312,03-03-2025,11-03-2025,396,384,8,12,WH-01
PO10499,SUP-003,Supplier C,CL-7781,10-07-2024,11-07-2024,311,288,1,23,WH-01
PO10500,SUP-003,Supplier C,MN-5544,23-07-2024,26-07-2024,385,346,3,39,WH-01
PO10501,SUP-002,Supplier B,BR-2208,26-08-2024,27-08-2024,108,96,1,12,WH-03
PO10502,SUP-001,Supplier A,AX-4312,28-02-2025,11-03-2025,94,70,11,24,WH-01
PO10503,SUP-001,Supplier A,BR-2208,23-11-2024,28-11-2024,219,184,5,35,WH-03
PO10504,SUP-002,Supplier B,CL-7781,14-10-2025,25-10-2025,237,231,11,6,WH-01
PO10505,SUP-001,Supplier A,CL-7781,24-05-2025,29-05-2025,284,254,5,30,WH-01
PO10506,SUP-001,Supplier A,MN-5544,07-03-2025,14-03-2025,209,180,7,29,WH-01
PO10507,SUP-001,Supplier A,ZX-9910,08-11-2024,15-11-2024,131,96,7,35,WH-01
PO10508,SUP-001,Supplier A,ZX-9910,23-02-2026,25-02-2026,255,243,2,12,WH-01
PO10509,SUP-001,Supplier A,AX-4312,01-07-2025,08-07-2025,273,261,7,12,WH-01
PO10510,SUP-003,Supplier C,CL-7781,12-01-2025,23-01-2025,162,146,11,16,WH-01
PO10511,SUP-002,Supplier B,ZX-9910,28-06-2025,06-07-2025,272,239,8,33,WH-01
PO10512,SUP-003,Supplier C,BR-2208,31-08-2025,08-09-2025,212,207,8,5,WH-03
PO10513,SUP-002,Supplier B,CL-7781,02-09-2025,05-09-2025,123,92,3,31,WH-01
PO10514,SUP-001,Supplier A,CL-7781,28-02-2025,02-03-2025,368,341,2,27,WH-01
PO10515,SUP-003,Supplier C,BR-2208,06-07-2025,11-07-2025,327,324,5,3,WH-03
PO10516,SUP-001,Supplier A,ZX-9910,28-11-2024,02-12-2024,291,288,4,3,WH-01
PO10517,SUP-001,Supplier A,ZX-9910,11-01-2026,22-01-2026,241,225,11,16,WH-01
PO10518,SUP-003,Supplier C,CL-7781,16-08-2024,22-08-2024,242,221,6,21,WH-01
PO10519,SUP-003,Supplier C,CL-7781,29-03-2025,08-04-2025,169,152,10,17,WH-01
PO10520,SUP-003,Supplier C,BR-2208,18-01-2026,20-01-2026,319,291,2,28,WH-03
PO10521,SUP-003,Supplier C,MN-5544,26-10-2024,30-10-2024,300,266,4,34,WH-01
PO10522,SUP-001,Supplier A,AX-4312,11-06-2024,15-06-2024,56,28,4,28,WH-01
PO10523,SUP-003,Supplier C,ZX-9910,03-07-2025,14-07-2025,82,77,11,5,WH-01
PO10524,SUP-002,Supplier B,BR-2208,08-03-2025,11-03-2025,107,85,3,22,WH-03
PO10525,SUP-001,Supplier A,CL-7781,25-05-2024,04-06-2024,275,247,10,28,WH-01
PO10526,SUP-002,Supplier B,BR-2208,04-08-2025,08-08-2025,148,136,4,12,WH-03
PO10527,SUP-002,Supplier B,BR-2208,31-01-2025,09-02-2025,88,74,9,14,WH-03
PO10528,SUP-001,Supplier A,CL-7781,16-10-2025,23-10-2025,334,306,7,28,WH-01
PO10529,SUP-002,Supplier B,ZX-9910,26-09-2024,07-10-2024,337,336,11,1,WH-01
PO10530,SUP-002,Supplier B,AX-4312,18-09-2024,22-09-2024,71,61,4,10,WH-01
PO10531,SUP-003,Supplier C,MN-5544,21-07-2024,01-08-2024,244,228,11,16,WH-01
PO10532,SUP-003,Supplier C,AX-4312,27-10-2025,04-11-2025,141,113,8,28,WH-01
PO10533,SUP-001,Supplier A,MN-5544,14-03-2024,19-03-2024,352,337,5,15,WH-02
PO10534,SUP-001,Supplier A,ZX-9910,11-04-2025,16-04-2025,133,128,5,5,WH-02
PO10535,SUP-002,Supplier B,MN-5544,23-02-2025,26-02-2025,306,269,3,37,WH-02
PO10536,SUP-001,Supplier A,ZX-9910,28-06-2024,30-06-2024,212,188,2,24,WH-02
PO10537,SUP-003,Supplier C,ZX-9910,29-11-2024,07-12-2024,61,44,8,17,WH-01
PO10538,SUP-001,Supplier A,CL-7781,22-02-2026,05-03-2026,121,97,11,24,WH-01
PO10539,SUP-002,Supplier B,ZX-9910,13-10-2025,14-10-2025,142,135,1,7,WH-01
PO10540,SUP-002,Supplier B,CL-7781,24-07-2025,04-08-2025,223,217,11,6,WH-01
PO10541,SUP-003,Supplier C,AX-4312,28-08-2024,31-08-2024,398,375,3,23,WH-01
PO10542,SUP-001,Supplier A,AX-4312,13-08-2025,23-08-2025,95,81,10,14,WH-01
PO10543,SUP-002,Supplier B,MN-5544,23-08-2025,01-09-2025,271,258,9,13,WH-01
PO10544,SUP-001,Supplier A,CL-7781,11-12-2024,18-12-2024,322,303,7,19,WH-01
PO10545,SUP-002,Supplier B,ZX-9910,20-03-2025,24-03-2025,58,21,4,37,WH-01
PO10546,SUP-002,Supplier B,ZX-9910,28-12-2024,06-01-2025,368,347,9,21,WH-01
PO10547,SUP-003,Supplier C,ZX-9910,17-03-2025,23-03-2025,166,165,6,1,WH-01
PO10548,SUP-001,Supplier A,MN-5544,06-08-2025,14-08-2025,121,111,8,10,WH-01
PO10549,SUP-001,Supplier A,BR-2208,03-10-2025,04-10-2025,121,101,1,20,WH-03
PO10550,SUP-002,Supplier B,ZX-9910,11-11-2025,13-11-2025,369,352,2,17,WH-01
PO10551,SUP-001,Supplier A,MN-5544,05-01-2025,11-01-2025,81,71,6,10,WH-01
PO10552,SUP-001,Supplier A,BR-2208,03-10-2025,12-10-2025,338,301,9,37,WH-03
