po_number,supplier_id,supplier_name,part_number,expected_date,received_date,qty_ordered,qty_received,inbound_lead_time_days,discrepancy_qty,warehouse_id
PO10209,SUP-003,Supplier C,BR-2208,2025-08-27T00:00:00Z,2025-09-06T00:00:00Z,397,362,10,35,WH-03
PO10210,SUP-002,Supplier B,AX-4312,2024-10-10T00:00:00Z,2024-10-20T00:00:00Z,185,158,10,27,WH-01
PO10211,SUP-003,Supplier C,AX-4312,2025-08-26T00:00:00Z,2025-08-31T00:00:00Z,90,55,5,35,WH-01
PO10212,SUP-002,Supplier B,CL-7781,2024-05-06T00:00:00Z,2024-05-17T00:00:00Z,194,186,11,8,WH-01
PO10213,SUP-003,Supplier C,CL-7781,2024-09-27T00:00:00Z,2024-09-28T00:00:00Z,261,249,1,12,WH-01
PO10214,SUP-001,Supplier A,AX-4312,2025-03-03T00:00:00Z,2025-03-06T00:00:00Z,302,297,3,5,WH-01
PO10215,SUP-001,Supplier A,ZX-9910,2025-11-25T00:00:00Z,2025-11-27T00:00:00Z,305,301,2,4,WH-01
PO10216,SUP-002,Supplier B,BR-2208,2026-02-28T00:00:00Z,2026-03-09T00:00:00Z,59,30,9,29,WH-03
PO10217,SUP-003,Supplier C,ZX-9910,2025-07-04T00:00:00Z,2025-07-06T00:00:00Z,300,296,2,4,WH-01
PO10218,SUP-003,Supplier C,BR-2208,2024-12-28T00:00:00Z,2025-01-04T00:00:00Z,338,338,7,0,WH-03
PO10219,SUP-003,Supplier C,BR-2208,2024-10-13T00:00:00Z,2024-10-15T00:00:00Z,273,263,2,10,WH-03
PO10220,SUP-001,Supplier A,CL-7781,2024-12-18T00:00:00Z,2024-12-23T00:00:00Z,331,307,5,24,WH-01
PO10221,SUP-003,Supplier C,ZX-9910,2024-09-15T00:00:00Z,2024-09-21T00:00:00Z,364,338,6,26,WH-01
PO10222,SUP-002,Supplier B,ZX-9910,2025-08-30T00:00:00Z,2025-08-31T00:00:00Z,147,113,1,34,WH-01
PO10223,SUP-002,Supplier B,BR-2208,2025-11-18T00:00:00Z,2025-11-19T00:00:00Z,360,355,1,5,WH-03
PO10224,SUP-002,Supplier B,MN-5544,2025-11-13T00:00:00Z,2025-11-14T00:00:00Z,246,216,1,30,WH-01
PO10225,SUP-003,Supplier C,AX-4312,2024-09-10T00:00:00Z,2024-09-15T00:00:00Z,308,286,5,22,WH-01
PO10226,SUP-001,Supplier A,MN-5544,2025-08-22T00:00:00Z,2025-08-27T00:00:00Z,102,66,5,36,WH-01
PO10227,SUP-001,Supplier A,MN-5544,2024-12-12T00:00:00Z,2024-12-22T00:00:00Z,132,116,10,16,WH-01
PO10228,SUP-003,Supplier C,CL-7781,2024-09-19T00:00:00Z,2024-09-24T00:00:00Z,127,119,5,8,WH-01
PO10229,SUP-002,Supplier B,BR-2208,2024-12-09T00:00:00Z,2024-12-10T00:00:00Z,100,88,1,12,WH-03
PO10230,SUP-003,Supplier C,BR-2208,2024-12-30T00:00:00Z,2025-01-03T00:00:00Z,337,304,4,33,WH-03
PO10231,SUP-001,Supplier A,MN-5544,2024-04-28T00:00:00Z,2024-05-06T00:00:00Z,88,63,8,25,WH-01
PO10232,SUP-002,Supplier B,CL-7781,2024-08-30T00:00:00Z,2024-09-09T00:00:00Z,211,209,10,2,WH-01
PO10233,SUP-002,Supplier B,CL-7781,2024-08-08T00:00:00Z,2024-08-19T00:00:00Z,355,344,11,11,WH-01
PO10234,SUP-003,Supplier C,AX-4312,2024-05-15T00:00:00Z,2024-05-16T00:00:00Z,103,99,1,4,WH-01
PO10235,SUP-001,Supplier A,AX-4312,2025-01-24T00:00:00Z,2025-02-04T00:00:00Z,362,346,11,16,WH-01
PO10236,SUP-002,Supplier B,CL-7781,2025-01-03T00:00:00Z,2025-01-10T00:00:00Z,256,220,7,36,WH-01
PO10237,SUP-001,Supplier A,AX-4312,2024-04-10T00:00:00Z,2024-04-15T00:00:00Z,115,105,5,10,WH-01
PO10238,SUP-001,Supplier A,ZX-9910,2025-08-20T00:00:00Z,2025-08-23T00:00:00Z,152,115,3,37,WH-01
PO10239,SUP-001,Supplier A,BR-2208,2025-12-25T00:00:00Z,2025-12-27T00:00:00Z,343,310,2,33,WH-03
PO10240,SUP-001,Supplier A,MN-5544,2024-08-05T00:00:00Z,2024-08-07T00:00:00Z,335,321,2,14,WH-01
PO10241,SUP-001,Supplier A,AX-4312,2025-04-15T00:00:00Z,2025-04-26T00:00:00Z,357,320,11,37,WH-01
PO10242,SUP-002,Supplier B,MN-5544,2024-12-19T00:00:00Z,2024-12-20T00:00:00Z,384,355,1,29,WH-01
PO10243,SUP-003,Supplier C,CL-7781,2024-09-10T00:00:00Z,2024-09-17T00:00:00Z,155,139,7,16,WH-01
PO10244,SUP-001,Supplier A,BR-2208,2025-10-05T00:00:00Z,2025-10-10T00:00:00Z,334,331,5,3,WH-03
PO10245,SUP-001,Supplier A,MN-5544,2025-01-10T00:00:00Z,2025-01-20T00:00:00Z,233,217,10,16,WH-01
PO10246,SUP-001,Supplier A,MN-5544,2026-01-29T00:00:00Z,2026-02-08T00:00:00Z,322,303,10,19,WH-01
PO10247,SUP-002,Supplier B,MN-5544,2024-11-15T00:00:00Z,2024-11-23T00:00:00Z,118,85,8,33,WH-01
PO10248,SUP-003,Supplier C,AX-4312,2025-10-29T00:00:00Z,2025-11-04T00:00:00Z,102,101,6,1,WH-01
PO10249,SUP-002,Supplier B,BR-2208,2025-06-25T00:00:00Z,2025-07-06T00:00:00Z,92,82,11,10,WH-03
PO10250,SUP-003,Supplier C,BR-2208,2024-10-19T00:00:00Z,2024-10-22T00:00:00Z,160,138,3,22,WH-03
PO10251,SUP-003,Supplier C,MN-5544,2024-06-27T00:00:00Z,2024-07-04T00:00:00Z,385,355,7,30,WH-01
PO10252,SUP-001,Supplier A,ZX-9910,2025-10-14T00:00:00Z,2025-10-25T00:00:00Z,57,54,11,3,WH-01
PO10253,SUP-002,Supplier B,BR-2208,2024-07-01T00:00:00Z,2024-07-09T00:00:00Z,233,209,8,24,WH-03
PO10254,SUP-001,Supplier A,MN-5544,2024-08-30T00:00:00Z,2024-09-02T00:00:00Z,244,218,3,26,WH-01
PO10255,SUP-001,Supplier A,AX-4312,2025-02-17T00:00:00Z,2025-02-19T00:00:00Z,110,92,2,18,WH-01
PO10256,SUP-001,Supplier A,BR-2208,2026-02-17T00:00:00Z,2026-02-22T00:00:00Z,54,37,5,17,WH-02
PO10257,SUP-001,Supplier A,BR-2208,2024-08-27T00:00:00Z,2024-09-06T00:00:00Z,366,345,10,21,WH-03
PO10258,SUP-002,Supplier B,BR-2208,2025-01-24T00:00:00Z,2025-01-29T00:00:00Z,375,375,5,0,WH-03
PO10259,SUP-001,Supplier A,BR-2208,2025-06-15T00:00:00Z,2025-06-20T00:00:00Z,282,271,5,11,WH-03
PO10260,SUP-003,Supplier C,MN-5544,2024-09-10T00:00:00Z,2024-09-20T00:00:00Z,95,62,10,33,WH-01
PO10261,SUP-002,Supplier B,BR-2208,2025-10-27T00:00:00Z,2025-10-28T00:00:00Z,127,102,1,25,WH-03
PO10262,SUP-003,Supplier C,ZX-9910,2024-08-30T00:00:00Z,2024-09-10T00:00:00Z,122,97,11,25,WH-01
PO10263,SUP-002,Supplier B,CL-7781,2024-09-28T00:00:00Z,2024-10-07T00:00:00Z,96,75,9,21,WH-01
PO10264,SUP-003,Supplier C,ZX-9910,2024-04-08T00:00:00Z,2024-04-16T00:00:00Z,399,383,8,16,WH-01
PO10265,SUP-001,Supplier A,BR-2208,2025-07-11T00:00:00Z,2025-07-21T00:00:00Z,341,341,10,0,WH-03
PO10266,SUP-002,Supplier B,MN-5544,2024-09-05T00:00:00Z,2024-09-13T00:00:00Z,162,128,8,34,WH-01
PO10267,SUP-002,Supplier B,MN-5544,2024-03-21T00:00:00Z,2024-03-25T00:00:00Z,256,235,4,21,WH-01
PO10268,SUP-003,Supplier C,ZX-9910,2025-06-17T00:00:00Z,2025-06-27T00:00:00Z,77,55,10,22,WH-01
PO10269,SUP-002,Supplier B,ZX-9910,2024-11-14T00:00:00Z,2024-11-22T00:00:00Z,203,190,8,13,WH-01
PO10270,SUP-001,Supplier A,ZX-9910,2025-03-13T00:00:00Z,2025-03-24T00:00:00Z,361,355,11,6,WH-01
PO10271,SUP-001,Supplier A,CL-7781,2025-08-17T00:00:00Z,2025-08-20T00:00:00Z,160,138,3,22,WH-01
PO10272,SUP-002,Supplier B,ZX-9910,2025-05-29T00:00:00Z,2025-06-09T00:00:00Z,288,271,11,17,WH-01
PO10273,SUP-003,Supplier C,ZX-9910,2025-08-26T00:00:00Z,2025-09-05T00:00:00Z,343,309,10,34,WH-01
PO10274,SUP-002,Supplier B,ZX-9910,2024-05-23T00:00:00Z,2024-05-26T00:00:00Z,64,40,3,24,WH-01
PO10275,SUP-002,Supplier B,MN-5544,2024-05-11T00:00:00Z,2024-05-18T00:00:00Z,77,68,7,9,WH-01
PO10276,SUP-002,Supplier B,MN-5544,2025-02-02T00:00:00Z,2025-02-09T00:00:00Z,322,284,7,38,WH-01
PO10277,SUP-002,Supplier B,ZX-9910,2025-03-14T00:00:00Z,2025-03-20T00:00:00Z,175,151,6,24,WH-01
PO10278,SUP-003,Supplier C,CL-7781,2025-08-03T00:00:00Z,2025-08-04T00:00:00Z,62,43,1,19,WH-01
PO10279,SUP-003,Supplier C,AX-4312,2025-08-04T00:00:00Z,2025-08-13T00:00:00Z,117,108,9,9,WH-01
PO10280,SUP-003,Supplier C,ZX-9910,2024-07-28T00:00:00Z,2024-07-31T00:00:00Z,282,265,3,17,WH-01
PO10281,SUP-003,Supplier C,AX-4312,2025-09-02T00:00:00Z,2025-09-06T00:00:00Z,160,139,4,21,WH-01
PO10282,SUP-002,Supplier B,AX-4312,2025-08-24T00:00:00Z,2025-08-26T00:00:00Z,160,153,2,7,WH-01
PO10283,SUP-001,Supplier A,AX-4312,2025-06-06T00:00:00Z,2025-06-14T00:00:00Z,285,267,8,18,WH-01
PO10284,SUP-001,Supplier A,CL-7781,2025-01-29T00:00:00Z,2025-02-08T00:00:00Z,150,145,10,5,WH-01
PO10285,SUP-003,Supplier C,MN-5544,2026-02-01T00:00:00Z,2026-02-05T00:00:00Z,331,298,4,33,WH-01
PO10286,SUP-001,Supplier A,CL-7781,2024-06-02T00:00:00Z,2024-06-13T00:00:00Z,364,359,11,5,WH-01
PO10287,SUP-003,Supplier C,MN-5544,2024-06-18T00:00:00Z,2024-06-23T00:00:00Z,338,317,5,21,WH-01
PO10288,SUP-002,Supplier B,MN-5544,2024-10-02T00:00:00Z,2024-10-07T00:00:00Z,247,242,5,5,WH-01
PO10289,SUP-001,Supplier A,AX-4312,2026-02-18T00:00:00Z,2026-02-25T00:00:00Z,161,158,7,3,WH-01
PO10290,SUP-003,Supplier C,MN-5544,2024-04-13T00:00:00Z,2024-04-24T00:00:00Z,367,338,11,29,WH-01
PO10291,SUP-001,Supplier A,CL-7781,2026-01-29T00:00:00Z,2026-02-06T00:00:00Z,360,352,8,8,WH-01
PO10292,SUP-002,Supplier B,CL-7781,2024-09-18T00:00:00Z,2024-09-25T00:00:00Z,292,262,7,30,WH-01
PO10293,SUP-003,Supplier C,ZX-9910,2026-02-06T00:00:00Z,2026-02-14T00:00:00Z,278,243,8,35,WH-01
PO10294,SUP-001,Supplier A,CL-7781,2026-01-11T00:00:00Z,2026-01-19T00:00:00Z,272,267,8,5,WH-01
PO10295,SUP-002,Supplier B,BR-2208,2025-04-20T00:00:00Z,2025-04-22T00:00:00Z,269,259,2,10,WH-03
PO10296,SUP-001,Supplier A,AX-4312,2024-07-11T00:00:00Z,2024-07-15T00:00:00Z,384,379,4,5,WH-01
PO10297,SUP-002,Supplier B,BR-2208,2025-12-03T00:00:00Z,2025-12-09T00:00:00Z,143,106,6,37,WH-03
PO10298,SUP-003,Supplier C,CL-7781,2025-02-26T00:00:00Z,2025-03-01T00:00:00Z,111,110,3,1,WH-01
PO10299,SUP-003,Supplier C,ZX-9910,2025-07-13T00:00:00Z,2025-07-24T00:00:00Z,75,71,11,4,WH-01
PO10300,SUP-002,Supplier B,ZX-9910,2024-06-05T00:00:00Z,2024-06-11T00:00:00Z,167,164,6,3,WH-01
PO10301,SUP-003,Supplier C,CL-7781,2024-12-18T00:00:00Z,2024-12-21T00:00:00Z,261,229,3,32,WH-01
PO10302,SUP-003,Supplier C,ZX-9910,2025-02-24T00:00:00Z,2025-02-28T00:00:00Z,162,151,4,11,WH-01
PO10303,SUP-002,Supplier B,BR-2208,2025-04-07T00:00:00Z,2025-04-08T00:00:00Z,139,126,1,13,WH-03
PO10304,SUP-001,Supplier A,ZX-9910,2025-04-17T00:00:00Z,2025-04-23T00:00:00Z,342,332,6,10,WH-01
PO10305,SUP-001,Supplier A,MN-5544,2025-10-28T00:00:00Z,2025-11-01T00:00:00Z,382,380,4,2,WH-01
PO10306,SUP-003,Supplier C,ZX-9910,2025-10-25T00:00:00Z,2025-10-26T00:00:00Z,227,218,1,9,WH-01
PO10307,SUP-001,Supplier A,MN-5544,2024-10-15T00:00:00Z,2024-10-20T00:00:00Z,187,186,5,1,WH-01
PO10308,SUP-003,Supplier C,AX-4312,2024-03-03T00:00:00Z,2024-03-11T00:00:00Z,179,160,8,19,WH-01
PO10309,SUP-002,Supplier B,AX-4312,2024-12-18T00:00:00Z,2024-12-19T00:00:00Z,368,332,1,36,WH-01
PO10310,SUP-003,Supplier C,ZX-9910,2025-08-30T00:00:00Z,2025-09-08T00:00:00Z,322,314,9,8,WH-01
PO10311,SUP-001,Supplier A,MN-5544,2025-04-29T00:00:00Z,2025-05-10T00:00:00Z,87,53,11,34,WH-01
PO10312,SUP-001,Supplier A,MN-5544,2025-10-05T00:00:00Z,2025-10-06T00:00:00Z,118,105,1,13,WH-01
PO10313,SUP-003,Supplier C,BR-2208,2024-03-28T00:00:00Z,2024-04-02T00:00:00Z,186,153,5,33,WH-03
PO10314,SUP-003,Supplier C,BR-2208,2024-12-03T00:00:00Z,2024-12-06T00:00:00Z,84,84,3,0,WH-03
PO10315,SUP-001,Supplier A,BR-2208,2025-03-09T00:00:00Z,2025-03-17T00:00:00Z,369,348,8,21,WH-03
PO10316,SUP-001,Supplier A,BR-2208,2025-08-12T00:00:00Z,2025-08-20T00:00:00Z,316,280,8,36,WH-03
PO10317,SUP-002,Supplier B,ZX-9910,2025-03-08T00:00:00Z,2025-03-11T00:00:00Z,262,226,3,36,WH-01
PO10318,SUP-001,Supplier A,ZX-9910,2024-10-30T00:00:00Z,2024-11-04T00:00:00Z,388,375,5,13,WH-01
PO10319,SUP-003,Supplier C,AX-4312,2025-11-09T00:00:00Z,2025-11-19T00:00:00Z,111,108,10,3,WH-01
PO10320,SUP-002,Supplier B,AX-4312,2024-07-02T00:00:00Z,2024-07-11T00:00:00Z,286,262,9,24,WH-01
PO10321,SUP-001,Supplier A,ZX-9910,2024-05-30T00:00:00Z,2024-06-01T00:00:00Z,345,338,2,7,WH-01
PO10322,SUP-003,Supplier C,CL-7781,2026-01-11T00:00:00Z,2026-01-18T00:00:00Z,153,140,7,13,WH-01
PO10323,SUP-003,Supplier C,AX-4312,2025-05-20T00:00:00Z,2025-05-23T00:00:00Z,174,137,3,37,WH-01
PO10324,SUP-001,Supplier A,MN-5544,2024-03-14T00:00:00Z,2024-03-15T00:00:00Z,72,58,1,14,WH-01
PO10325,SUP-001,Supplier A,CL-7781,2024-04-24T00:00:00Z,2024-04-25T00:00:00Z,202,186,1,16,WH-01
PO10326,SUP-003,Supplier C,MN-5544,2024-08-21T00:00:00Z,2024-08-22T00:00:00Z,358,319,1,39,WH-01
PO10327,SUP-003,Supplier C,AX-4312,2025-07-29T00:00:00Z,2025-08-06T00:00:00Z,88,83,8,5,WH-02
PO10328,SUP-002,Supplier B,MN-5544,2025-04-10T00:00:00Z,2025-04-16T00:00:00Z,116,110,6,6,WH-02
PO10329,SUP-003,Supplier C,AX-4312,2024-06-21T00:00:00Z,2024-06-24T00:00:00Z,91,77,3,14,WH-01
PO10330,SUP-002,Supplier B,CL-7781,2025-08-04T00:00:00Z,2025-08-05T00:00:00Z,280,254,1,26,WH-01
PO10331,SUP-001,Supplier A,ZX-9910,2025-12-22T00:00:00Z,2025-12-26T00:00:00Z,206,169,4,37,WH-01
PO10332,SUP-002,Supplier B,BR-2208,2024-07-17T00:00:00Z,2024-07-26T00:00:00Z,146,110,9,36,WH-03
PO10333,SUP-002,Supplier B,CL-7781,2024-10-07T00:00:00Z,2024-10-18T00:00:00Z,338,335,11,3,WH-01
PO10334,SUP-002,Supplier B,AX-4312,2024-07-02T00:00:00Z,2024-07-08T00:00:00Z,371,362,6,9,WH-01
PO10335,SUP-002,Supplier B,AX-4312,2024-09-24T00:00:00Z,2024-09-29T00:00:00Z,172,163,5,9,WH-01
PO10336,SUP-003,Supplier C,ZX-9910,2025-01-21T00:00:00Z,2025-01-22T00:00:00Z,167,130,1,37,WH-01
PO10337,SUP-003,Supplier C,MN-5544,2024-03-16T00:00:00Z,2024-03-20T00:00:00Z,265,251,4,14,WH-01
PO10338,SUP-003,Supplier C,CL-7781,2025-12-31T00:00:00Z,2026-01-08T00:00:00Z,310,282,8,28,WH-01
PO10339,SUP-001,Supplier A,MN-5544,2025-05-06T00:00:00Z,2025-05-10T00:00:00Z,381,380,4,1,WH-01
PO10340,SUP-002,Supplier B,AX-4312,2024-07-08T00:00:00Z,2024-07-19T00:00:00Z,144,109,11,35,WH-01
PO10341,SUP-001,Supplier A,AX-4312,2024-05-14T00:00:00Z,2024-05-18T00:00:00Z,331,305,4,26,WH-01
PO10342,SUP-001,Supplier A,ZX-9910,2024-10-14T00:00:00Z,2024-10-19T00:00:00Z,197,187,5,10,WH-01
PO10343,SUP-002,Supplier B,CL-7781,2025-09-03T00:00:00Z,2025-09-13T00:00:00Z,87,82,10,5,WH-01
PO10344,SUP-002,Supplier B,AX-4312,2026-01-23T00:00:00Z,2026-01-31T00:00:00Z,72,47,8,25,WH-01
PO10345,SUP-003,Supplier C,ZX-9910,2025-10-26T00:00:00Z,2025-11-06T00:00:00Z,267,255,11,12,WH-01
PO10346,SUP-001,Supplier A,MN-5544,2024-06-02T00:00:00Z,2024-06-10T00:00:00Z,259,235,8,24,WH-01
PO10347,SUP-002,Supplier B,AX-4312,2024-04-08T00:00:00Z,2024-04-09T00:00:00Z,160,121,1,39,WH-01
PO10348,SUP-002,Supplier B,ZX-9910,2024-06-12T00:00:00Z,2024-06-23T00:00:00Z,373,369,11,4,WH-01
PO10349,SUP-003,Supplier C,CL-7781,2025-10-05T00:00:00Z,2025-10-13T00:00:00Z,342,335,8,7,WH-01
PO10350,SUP-001,Supplier A,BR-2208,2025-11-04T00:00:00Z,2025-11-14T00:00:00Z,141,111,10,30,WH-03
PO10351,SUP-002,Supplier B,MN-5544,2025-07-21T00:00:00Z,2025-07-31T00:00:00Z,100,72,10,28,WH-01
PO10352,SUP-001,Supplier A,BR-2208,2024-07-28T00:00:00Z,2024-08-05T00:00:00Z,346,325,8,21,WH-03
PO10353,SUP-001,Supplier A,MN-5544,2024-09-20T00:00:00Z,2024-10-01T00:00:00Z,306,270,11,36,WH-01
PO10354,SUP-003,Supplier C,MN-5544,2026-02-23T00:00:00Z,2026-02-28T00:00:00Z,395,360,5,35,WH-01
PO10355,SUP-002,Supplier B,CL-7781,2025-09-24T00:00:00Z,2025-09-30T00:00:00Z,362,362,6,0,WH-01
PO10356,SUP-001,Supplier A,AX-4312,2025-06-23T00:00:00Z,2025-06-29T00:00:00Z,104,65,6,39,WH-01
PO10357,SUP-002,Supplier B,AX-4312,2025-01-11T00:00:00Z,2025-01-16T00:00:00Z,358,350,5,8,WH-01
PO10358,SUP-003,Supplier C,BR-2208,2025-02-08T00:00:00Z,2025-02-18T00:00:00Z,362,337,10,25,WH-03
PO10359,SUP-001,Supplier A,MN-5544,2024-06-11T00:00:00Z,2024-06-20T00:00:00Z,340,316,9,24,WH-01
PO10360,SUP-002,Supplier B,AX-4312,2025-06-03T00:00:00Z,2025-06-13T00:00:00Z,124,87,10,37,WH-01
PO10361,SUP-002,Supplier B,BR-2208,2025-01-13T00:00:00Z,2025-01-15T00:00:00Z,259,233,2,26,WH-03
PO10362,SUP-001,Supplier A,AX-4312,2024-03-06T00:00:00Z,2024-03-08T00:00:00Z,396,380,2,16,WH-01
PO10363,SUP-001,Supplier A,AX-4312,2025-04-16T00:00:00Z,2025-04-27T00:00:00Z,300,277,11,23,WH-01
PO10364,SUP-002,Supplier B,CL-7781,2025-07-05T00:00:00Z,2025-07-14T00:00:00Z,229,224,9,5,WH-01
PO10365,SUP-001,Supplier A,CL-7781,2024-09-28T00:00:00Z,2024-10-03T00:00:00Z,393,361,5,32,WH-01
PO10366,SUP-002,Supplier B,AX-4312,2025-04-06T00:00:00Z,2025-04-07T00:00:00Z,334,313,1,21,WH-01
PO10367,SUP-003,Supplier C,BR-2208,2024-03-16T00:00:00Z,2024-03-26T00:00:00Z,205,185,10,20,WH-03
PO10368,SUP-001,Supplier A,ZX-9910,2024-05-09T00:00:00Z,2024-05-10T00:00:00Z,386,367,1,19,WH-01
PO10369,SUP-001,Supplier A,MN-5544,2024-10-19T00:00:00Z,2024-10-28T00:00:00Z,226,207,9,19,WH-01
PO10370,SUP-001,Supplier A,AX-4312,2026-02-05T00:00:00Z,2026-02-11T00:00:00Z,391,364,6,27,WH-01
PO10371,SUP-003,Supplier C,MN-5544,2024-11-08T00:00:00Z,2024-11-16T00:00:00Z,98,92,8,6,WH-01
PO10372,SUP-003,Supplier C,MN-5544,2025-05-24T00:00:00Z,2025-05-25T00:00:00Z,273,261,1,12,WH-01
PO10373,SUP-003,Supplier C,MN-5544,2025-03-15T00:00:00Z,2025-03-22T00:00:00Z,260,229,7,31,WH-01
PO10374,SUP-002,Supplier B,MN-5544,2025-08-18T00:00:00Z,2025-08-19T00:00:00Z,335,320,1,15,WH-01
PO10375,SUP-003,Supplier C,AX-4312,2025-07-19T00:00:00Z,2025-07-27T00:00:00Z,68,51,8,17,WH-01
PO10376,SUP-003,Supplier C,BR-2208,2025-05-29T00:00:00Z,2025-05-30T00:00:00Z,127,126,1,1,WH-03
PO10377,SUP-001,Supplier A,AX-4312,2025-02-11T00:00:00Z,2025-02-17T00:00:00Z,162,133,6,29,WH-01
PO10378,SUP-001,Supplier A,MN-5544,2024-05-28T00:00:00Z,2024-06-03T00:00:00Z,368,365,6,3,WH-01
PO10379,SUP-002,Supplier B,ZX-9910,2025-05-21T00:00:00Z,2025-05-22T00:00:00Z,313,285,1,28,WH-01
PO10380,SUP-002,Supplier B,AX-4312,2025-02-28T00:00:00Z,2025-03-07T00:00:00Z,180,149,7,31,WH-01
PO10381,SUP-002,Supplier B,ZX-9910,2024-12-20T00:00:00Z,2024-12-30T00:00:00Z,211,179,10,32,WH-01
PO10382,SUP-002,Supplier B,MN-5544,2025-06-15T00:00:00Z,2025-06-22T00:00:00Z,104,77,7,27,WH-01
PO10383,SUP-002,Supplier B,ZX-9910,2025-06-11T00:00:00Z,2025-06-13T00:00:00Z,398,391,2,7,WH-01
PO10384,SUP-001,Supplier A,AX-4312,2024-12-25T00:00:00Z,2024-12-26T00:00:00Z,362,360,1,2,WH-02
PO10385,SUP-003,Supplier C,ZX-9910,2024-09-10T00:00:00Z,2024-09-18T00:00:00Z,304,297,8,7,WH-02
PO10386,SUP-003,Supplier C,MN-5544,2025-05-23T00:00:00Z,2025-05-29T00:00:00Z,298,262,6,36,WH-01
PO10387,SUP-002,Supplier B,ZX-9910,2024-06-07T00:00:00Z,2024-06-10T00:00:00Z,100,68,3,32,WH-01
PO10388,SUP-003,Supplier C,MN-5544,2025-12-16T00:00:00Z,2025-12-24T00:00:00Z,340,309,8,31,WH-01
PO10389,SUP-002,Supplier B,MN-5544,2024-04-24T00:00:00Z,2024-05-02T00:00:00Z,127,96,8,31,WH-01
PO10390,SUP-003,Supplier C,MN-5544,2025-10-06T00:00:00Z,2025-10-14T00:00:00Z,351,336,8,15,WH-01
PO10391,SUP-002,Supplier B,BR-2208,2024-12-26T00:00:00Z,2024-12-30T00:00:00Z,214,194,4,20,WH-03
PO10392,SUP-003,Supplier C,CL-7781,2024-07-17T00:00:00Z,2024-07-24T00:00:00Z,56,47,7,9,WH-01
PO10393,SUP-002,Supplier B,BR-2208,2025-02-25T00:00:00Z,2025-03-04T00:00:00Z,210,188,7,22,WH-03
PO10394,SUP-001,Supplier A,AX-4312,2025-01-01T00:00:00Z,2025-01-06T00:00:00Z,196,178,5,18,WH-01
PO10395,SUP-002,Supplier B,AX-4312,2024-08-14T00:00:00Z,2024-08-18T00:00:00Z,334,317,4,17,WH-01
PO10396,SUP-002,Supplier B,BR-2208,2025-07-19T00:00:00Z,2025-07-21T00:00:00Z,352,348,2,4,WH-03
PO10397,SUP-001,Supplier A,CL-7781,2024-12-04T00:00:00Z,2024-12-08T00:00:00Z,60,59,4,1,WH-01
PO10398,SUP-001,Supplier A,ZX-9910,2025-08-26T00:00:00Z,2025-08-29T00:00:00Z,168,157,3,11,WH-01
PO10399,SUP-002,Supplier B,CL-7781,2024-09-10T00:00:00Z,2024-09-14T00:00:00Z,310,274,4,36,WH-01
PO10400,SUP-003,Supplier C,ZX-9910,2025-11-16T00:00:00Z,2025-11-22T00:00:00Z,305,276,6,29,WH-01
PO10401,SUP-003,Supplier C,BR-2208,2024-04-17T00:00:00Z,2024-04-26T00:00:00Z,275,241,9,34,WH-03
PO10402,SUP-001,Supplier A,CL-7781,2024-06-04T00:00:00Z,2024-06-08T00:00:00Z,391,368,4,23,WH-01
PO10403,SUP-003,Supplier C,MN-5544,2024-09-09T00:00:00Z,2024-09-10T00:00:00Z,251,222,1,29,WH-01
PO10404,SUP-001,Supplier A,MN-5544,2024-11-14T00:00:00Z,2024-11-22T00:00:00Z,108,86,8,22,WH-01
PO10405,SUP-003,Supplier C,BR-2208,2025-07-25T00:00:00Z,2025-07-26T00:00:00Z,164,148,1,16,WH-03
PO10406,SUP-001,Supplier A,ZX-9910,2025-12-06T00:00:00Z,2025-12-15T00:00:00Z,89,88,9,1,WH-01
PO10407,SUP-001,Supplier A,MN-5544,2025-12-08T00:00:00Z,2025-12-17T00:00:00Z,250,229,9,21,WH-01
PO10408,SUP-002,Supplier B,CL-7781,2025-10-01T00:00:00Z,2025-10-12T00:00:00Z,53,28,11,25,WH-01
PO10409,SUP-003,Supplier C,BR-2208,2024-10-24T00:00:00Z,2024-11-03T00:00:00Z,78,45,10,33,WH-03
PO10410,SUP-002,Supplier B,ZX-9910,2026-01-24T00:00:00Z,2026-01-31T00:00:00Z,342,332,7,10,WH-01
PO10411,SUP-003,Supplier C,ZX-9910,2025-09-27T00:00:00Z,2025-10-03T00:00:00Z,195,175,6,20,WH-01
PO10412,SUP-001,Supplier A,ZX-9910,2025-06-03T00:00:00Z,2025-06-13T00:00:00Z,90,53,10,37,WH-01
PO10413,SUP-001,Supplier A,BR-2208,2024-12-21T00:00:00Z,2024-12-23T00:00:00Z,66,30,2,36,WH-03
PO10414,SUP-001,Supplier A,CL-7781,2025-08-27T00:00:00Z,2025-09-05T00:00:00Z,125,103,9,22,WH-01
PO10415,SUP-001,Supplier A,ZX-9910,2024-06-17T00:00:00Z,2024-06-22T00:00:00Z,391,371,5,20,WH-01
PO10416,SUP-001,Supplier A,MN-5544,2024-11-06T00:00:00Z,2024-11-17T00:00:00Z,362,332,11,30,WH-01
PO10417,SUP-003,Supplier C,BR-2208,2024-04-04T00:00:00Z,2024-04-10T00:00:00Z,268,229,6,39,WH-03
PO10418,SUP-001,Supplier A,CL-7781,2024-10-18T00:00:00Z,2024-10-20T00:00:00Z,317,311,2,6,WH-01
